Symbol,Company,EV,SharesOutstanding,Price,PriceChange,Sector,Industry
LUV,Southwest Airlines Co.,15905284096,595073024,30.5049991607666,1.8190893216508703,Industrials,Airlines
SWK,"Stanley Black & Decker, Inc.",20783413248,153055008,87.62999725341797,2.503213537744735,Industrials,Tools & Accessories
SBUX,Starbucks Corporation,152119279616,1149299968,105.80000305175781,-7.56595924186806,Consumer Cyclical,Restaurants
STT,State Street Corporation,-37877944320,334259008,70.31999969482422,0.042679890203745185,Financial Services,Asset Management
STE,STERIS plc,22076878848,99284400,189.2899932861328,-0.39989829722030984,Healthcare,Medical Devices
SYK,Stryker Corporation,121484312576,379121984,287.75,-2.0892170539997914,Healthcare,Medical Devices
SYF,Synchrony Financial,12167833600,428571008,27.920000076293945,1.3798114607623317,Financial Services,Credit Services
SNPS,"Synopsys, Inc.",56028856320,152302000,367.42498779296875,-0.3809376154410526,Technology,Software—Infrastructure
SYY,Sysco Corporation,38363164672,507604000,75.0999984741211,-0.9234848626370757,Consumer Defensive,Food Distribution
TMUS,"T-Mobile US, Inc.",277802909696,1199890048,140.35000610351562,-0.00712018843287877,Communication Services,Telecom Services
TROW,"T. Rowe Price Group, Inc.",24502243328,224514000,107.05500030517578,0.9476664829568922,Financial Services,Asset Management
TTWO,"Take-Two Interactive Software, Inc.",23307956224,168675008,122.59500122070312,0.8016783594006911,Communication Services,Electronic Gaming & Multimedia
TPR,"Tapestry, Inc.",12054413312,236076000,39.5,-0.703871292106589,Consumer Cyclical,Luxury Goods
TGT,Target Corporation,89257394176,460364000,156.5399932861328,0.526581868824052,Consumer Defensive,Discount Stores
TEL,TE Connectivity Ltd.,42255175680,315115008,122.72540283203125,0.07779730248002492,Technology,Electronic Components
TDY,Teledyne Technologies Incorporated,22765615104,47045600,414.4200134277344,0.34382891712696734,Technology,Scientific & Technical Instruments
TFX,Teleflex Incorporated,14124774400,46944200,271.17999267578125,0.922959685813644,Healthcare,Medical Instruments & Supplies
TER,"Teradyne, Inc.",13768011776,155756000,92.41000366210938,0.10833459225368076,Technology,Semiconductor Equipment & Materials
TSLA,"Tesla, Inc.",492456247296,3169499904,164.4499969482422,2.5824945095391336,Consumer Cyclical,Auto Manufacturers
TXN,Texas Instruments Incorporated,149381775360,907654016,165.27000427246094,0.8112750228503964,Technology,Semiconductors
TXT,Textron Inc.,15805182976,201680000,67.61000061035156,0.32645883714432694,Industrials,Aerospace & Defense
COO,"The Cooper Companies, Inc.",21481828352,49455700,383.0299987792969,0.2040546185210922,Healthcare,Medical Instruments & Supplies
HIG,"The Hartford Financial Services Group, Inc.",22354651136,310235008,70.44999694824219,-0.08509864098399889,Financial Services,Insurance—Diversified
HSY,The Hershey Company,60630978560,147284992,274.45001220703125,0.054689102089405264,Consumer Defensive,Confectioners
MOS,The Mosaic Company,17792169984,332099008,43.060001373291016,-0.6231216863812201,Basic Materials,Agricultural Inputs
TRV,"The Travelers Companies, Inc.",45264302080,230976992,180.50999450683594,-0.011081533907972988,Financial Services,Insurance—Property & Casualty
DIS,The Walt Disney Company,239353970688,1826809984,101.52999877929688,0.9244520668955076,Communication Services,Entertainment
TMO,Thermo Fisher Scientific Inc.,243619004416,385697984,554.2000122070312,1.908722041673936,Healthcare,Diagnostics & Research
TJX,"The TJX Companies, Inc.",97443995648,1151490048,78.2699966430664,0.038339267722918416,Consumer Cyclical,Apparel Retail
TSCO,Tractor Supply Company,30695055360,109568000,243.63999938964844,0.6984911715843972,Consumer Cyclical,Specialty Retail
TT,Trane Technologies plc,47099027456,228050000,182.03500366210938,-3.460435054036183,Industrials,Building Products & Equipment
TDG,TransDigm Group Incorporated,58492284928,54598100,775.9600219726562,0.525977713778504,Industrials,Aerospace & Defense
TRMB,Trimble Inc.,12973603840,247391008,47.7599983215332,3.8712447184280263,Technology,Scientific & Technical Instruments
TFC,Truist Financial Corporation,96416055296,1331920000,29.125,0.017170329670326254,Financial Services,Banks—Regional
TYL,"Tyler Technologies, Inc.",16774766592,41925300,380.75,0.4193480324928724,Technology,Software—Application
TSN,"Tyson Foods, Inc.",30011166720,285616000,61.150001525878906,0.3446037510320127,Consumer Defensive,Farm Products
USB,U.S. Bancorp,89462022144,1532999936,30.475000381469727,-0.5060385848196945,Financial Services,Banks—Regional
UDR,"UDR, Inc.",19923576832,329172992,40.165000915527344,-0.03732972740830255,Real Estate,REIT—Residential
ULTA,"Ulta Beauty, Inc.",27913259008,50088600,524.6300048828125,-1.1884572865460417,Consumer Cyclical,Specialty Retail
UAA,"Under Armour, Inc.",4409050112,188704000,8.505000114440918,0.8896810728460054,Consumer Cyclical,Apparel Manufacturing
UA,"Under Armour, Inc.",4049743616,220434000,7.695000171661377,0.9842542212779113,Consumer Cyclical,Apparel Manufacturing
UNP,Union Pacific Corporation,153824985088,609694976,197.1300048828125,0.5406257371410755,Industrials,Railroads
UAL,"United Airlines Holdings, Inc.",34593095680,327968992,44.9468994140625,0.9362214553390946,Industrials,Airlines
UPS,"United Parcel Service, Inc.",170310074368,723299008,177.24000549316406,-0.33737882750558984,Industrials,Integrated Freight & Logistics
URI,"United Rentals, Inc.",36834426880,68731200,359.67498779296875,1.1971717384977587,Industrials,Rental & Leasing Services
UNH,UnitedHealth Group Incorporated,496337092608,931603008,488.5400085449219,-0.9829934646178706,Healthcare,Healthcare Plans
UHS,"Universal Health Services, Inc.",15360650240,62789900,143.05999755859375,-0.6113675430083699,Healthcare,Medical Care Facilities
VLO,Valero Energy Corporation,48048848896,361516992,108.6449966430664,-1.9272462149608187,Energy,Oil & Gas Refining & Marketing
VTR,"Ventas, Inc.",31569713152,400054016,47.31999969482422,0.29673525821157065,Real Estate,REIT—Healthcare Facilities
VRSN,"VeriSign, Inc.",23612254208,104096000,224.67999267578125,2.308634705059531,Technology,Software—Infrastructure
VRSK,"Verisk Analytics, Inc.",33647177728,144456992,204.86000061035156,8.403005932030677,Industrials,Consulting Services
VZ,Verizon Communications Inc.,343550361600,4203990016,37.7599983215332,0.2389124542957298,Communication Services,Telecom Services
VRTX,Vertex Pharmaceuticals Incorporated,79212601344,257588992,346.2300109863281,0.057801631745268416,Healthcare,Biotechnology
VFC,V.F. Corporation,15772951552,388656992,22.040000915527344,1.1473194838336147,Consumer Cyclical,Apparel Manufacturing
VTRS,Viatris Inc.,29104842752,1199010048,9.154999732971191,0.3837690018771074,Healthcare,Drug Manufacturers—Specialty & Generic
V,Visa Inc.,482579972096,1618220032,228.1199951171875,0.5022447427912197,Financial Services,Credit Services
VNO,Vornado Realty Trust,12654270464,191880992,13.675000190734863,-1.830580109584612,Real Estate,REIT—Office
VMC,Vulcan Materials Company,28095774720,133057000,181.72500610351562,1.36944614465087,Basic Materials,Building Materials
WRB,W. R. Berkley Corporation,15999695872,273952992,58.279998779296875,-0.20548154229986915,Financial Services,Insurance—Property & Casualty
GWW,"W.W. Grainger, Inc.",37505200128,50167000,690.9199829101562,0.30632292071199674,Industrials,Industrial Distribution
WAB,Westinghouse Air Brake Technologies Corporation,21547790336,179870000,97.86499786376953,1.22569079827216,Industrials,Railroads
WBA,"Walgreens Boots Alliance, Inc.",74026655744,862796032,32.38999938964844,-3.313434657765858,Healthcare,Pharmaceutical Retailers
WMT,Walmart Inc.,467237273600,2697349888,151.02999877929688,-0.09922028092547415,Consumer Defensive,Discount Stores
WM,"Waste Management, Inc.",82979954688,406816992,166.86000061035156,0.0899769721981612,Industrials,Waste Management
WAT,Waters Corporation,18764957696,59020200,296.7699890136719,-0.41609710624748025,Healthcare,Diagnostics & Research
WEC,"WEC Energy Group, Inc.",48474890240,315435008,93.81999969482422,-1.5013126563525263,Utilities,Utilities—Regulated Electric
WFC,Wells Fargo & Company,107544600576,3833799936,38.98500061035156,0.3733280390101933,Financial Services,Banks—Diversified
WELL,Welltower Inc.,37951311872,496295008,76.83000183105469,-0.672266540330067,Real Estate,REIT—Healthcare Facilities
WST,"West Pharmaceutical Services, Inc.",26869643264,74242600,374.6600036621094,1.3635635685594314,Healthcare,Medical Instruments & Supplies
WDC,Western Digital Corporation,16177718272,319328000,33.45000076293945,-0.05975272500909991,Technology,Computer Hardware
WU,The Western Union Company,5582997504,374422016,11.880000114440918,11.96984085241205,Financial Services,Credit Services
WRK,WestRock Company,17489158144,254652000,29.53499984741211,0.7332873376947786,Consumer Cyclical,Packaging & Containers
WY,Weyerhaeuser Company,25557522432,732296000,29.764999389648438,2.426013040772329,Real Estate,REIT—Specialty
WHR,Whirlpool Corporation,14753611776,54757900,141.94000244140625,2.1151096700764387,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
WMB,"The Williams Companies, Inc.",62515572736,1218809984,29.06999969482422,-0.7849839767091533,Energy,Oil & Gas Midstream
WYNN,"Wynn Resorts, Limited",22295158784,113682000,111.16999816894531,-1.7932878366207512,Consumer Cyclical,Resorts & Casinos
XEL,Xcel Energy Inc.,63962624000,550355968,68.77999877929688,-0.4630987275008963,Utilities,Utilities—Regulated Electric
XYL,Xylem Inc.,20105695232,180618000,104.81999969482422,0.28702611445103593,Industrials,Specialty Industrial Machinery
YUM,"Yum! Brands, Inc.",52295413760,280000000,138.7949981689453,-2.8726394898913177,Consumer Cyclical,Restaurants
ZBRA,Zebra Technologies Corporation,14776293376,51404700,260.7699890136719,2.08659137710299,Technology,Communication Equipment
ZBH,"Zimmer Biomet Holdings, Inc.",35648868352,209798000,139.97999572753906,-2.118735943263358,Healthcare,Medical Devices
ZION,"Zions Bancorporation, National Association",13405041664,148100000,24.3700008392334,1.8812744115108557,Financial Services,Banks—Regional
ZTS,Zoetis Inc.,86559113216,462559008,178.55499267578125,0.9355526714421957,Healthcare,Drug Manufacturers—Specialty & Generic
